,time,mean_tbs_dl,mean_tbs_ul,max_tbs_dl,max_tbs_ul,total_dl,total_ul,num_of_packets_dl,num_of_packets_ul,dl_prb,ul_prb,series_mean_dl_prb,series_mean_ul_prb,series_id
52,5.300000000000001,63.47058823529412,152.61764705882354,1980.0,317.0,2158.0,5189.0,5.0,29.0, 25%, 28%,0.39390223463687124,0.17094972067039094,0.0
53,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 27%, 23%,0.39390223463687124,0.17094972067039094,0.0
54,5.500000000000001,5.571428571428571,165.17857142857142,67.0,317.0,156.0,4625.0,3.0,25.0, 32%, 12%,0.39390223463687124,0.17094972067039094,0.0
55,5.6000000000000005,200.0,105.66666666666669,533.0,317.0,600.0,317.0,2.0,1.0, 16%, 27%,0.39390223463687124,0.17094972067039094,0.0
56,5.7,62.20588235294117,145.11764705882354,1527.0,549.0,4230.0,9868.0,9.0,56.0, 27%, 23%,0.39390223463687124,0.17094972067039094,0.0
57,5.8,3.46875,113.3125,67.0,317.0,111.0,3626.0,3.0,24.0, 21%, 29%,0.39390223463687124,0.17094972067039094,0.0
58,5.9,52.77777777777778,116.77777777777776,453.0,157.0,475.0,1051.0,2.0,7.0, 46%, 22%,0.39390223463687124,0.17094972067039094,0.0
59,5.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 17%, 11%,0.39390223463687124,0.17094972067039094,0.0
60,6.1,41.50877192982456,140.3684210526316,1527.0,645.0,2366.0,8001.0,7.0,49.0, 16%, 15%,0.39390223463687124,0.17094972067039094,0.0
61,6.199999999999999,2.642857142857143,158.33333333333334,67.0,373.0,111.0,6650.0,3.0,34.0, 36%, 34%,0.39390223463687124,0.17094972067039094,0.0
62,6.299999999999999,274.5,158.5,549.0,317.0,549.0,317.0,1.0,1.0, 20%, 14%,0.39390223463687124,0.17094972067039094,0.0
63,6.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 50%, 11%,0.39390223463687124,0.17094972067039094,0.0
64,6.499999999999999,283.6056338028169,132.5774647887324,6594.0,935.0,20136.0,9413.0,12.0,55.0, 67%, 20%,0.39390223463687124,0.17094972067039094,0.0
65,6.599999999999999,377.47777777777776,131.96666666666667,7167.0,317.0,33973.0,11877.0,13.0,75.0, 43%, 26%,0.39390223463687124,0.17094972067039094,0.0
66,6.699999999999998,14.578947368421051,87.26315789473684,233.0,249.0,277.0,1658.0,3.0,14.0, 9.9%, 30%,0.39390223463687124,0.17094972067039094,0.0
67,6.799999999999998,2487.7386363636365,94.27272727272728,7167.0,999.0,218921.0,8296.0,39.0,40.0, 55%, 27%,0.39390223463687124,0.17094972067039094,0.0
68,6.899999999999998,7.333333333333333,211.33333333333331,22.0,317.0,22.0,634.0,1.0,2.0, 28%, 8.3%,0.39390223463687124,0.17094972067039094,0.0
69,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 18%, 15%,0.39390223463687124,0.17094972067039094,0.0
70,7.099999999999998,559.4545454545455,103.84848484848484,6378.0,437.0,36924.0,6854.0,17.0,44.0, 72%, 9.9%,0.39390223463687124,0.17094972067039094,0.0
71,7.1999999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 97%, 11%,0.39390223463687124,0.17094972067039094,0.0
72,7.299999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 42%, 9.5%,0.39390223463687124,0.17094972067039094,0.0
73,7.399999999999998,23.181818181818183,172.0909090909091,233.0,317.0,255.0,1893.0,2.0,9.0, 46%, 13%,0.39390223463687124,0.17094972067039094,0.0
74,7.499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 49%, 20%,0.39390223463687124,0.17094972067039094,0.0
